id,love,joy,surprise,anger,sadness,fear,comment
1590858,x,,,,,,Applied patch with thanks to Chris.
529656,,,,,,,"About EPL licence,please have a look at http://people.apache.org/~rubys/3party.html#category-b. Seems fine with some light constraints"
498437,,,,,,,"Added the following to getRollbackOnly():

if (status == Status.STATUS_NO_TRANSACTION) {
    throw new IllegalStateException(""There is no transaction in progess."");
}
"
541327,,,,,x,,"Sorry for the late reply. Your corrections look good, I've just applied them. Thanks!"
261914,,,,,,,fix also applied to the Native SDO repo on revision 671633
1627840,,,,,,,I have attached the modifications to the ClientStubWriter.java in wsdl. This modification will solve the problem. But I didn't check further memory leaks with the modifications.
291377,x,,,,,,Thanks again to Claudio Tasso
261633,,,,,,,"Committed to 1.3.1 branch at revision: 685854  
"
1575779,,,,,,,"> but I renamed a set of sstable files in data/ to the ""wrong"" version and it did not catch this at startup.
I'm not sure what you mean. Which is the ""wrong"" version: the legacy version?

> (does it still ignore tmp files at startup?)
I'll double check, but I assume so. I didn't change the check that removes tmp files, because it did it based on looking for TEMPFILE_MARKER anywhere in the file name, which should continue to work."
185521,,,,,,,Duplicate of XERCESC-1810
156570,x,,,,,,I just committed this. Thanks pat.
476298,,,,,,,"Antonio, could you just create a patch file that I can apply."
1068317,,,,,,,"I created a regression test for HARMONY-1654 and attached it to HARMONY-3522.
"
1093774,,,,,,,Bikas -is there any reason to not make the {{close()}} operation in {{unpackEntries()}} part of the try/finally logic? Other than that it looks good to be -the {{Shell.WINDOWS}} checks ensure that the Unix untars will be the existing shell commands and not break anything  
300072,x,,,,,,"Keith - 
This is done. 
Thanks"
1114029,,,,,,,"@Owen - I'm working on getting Harmony working on Hadoop at present. We're pretty close, and have workarounds for most issues but the trick is to fix the issues in such a way that we can create a patch with a resolution that works for all the JREs. 

Yes,"
1397802,,,,,,,Committed patch 2a to trunk with revision 784701.
1122626,,,,,,,canceling patch to get submit for hudson again.
401954,x,,,,,,Thanks. Moved
488421,,,,,x,,"Sorry Alvaro,

lot of things need to be done at the same time.

But I am still not 100% clear what you want me to do / change.

I put installation/wiki links on top-right now:
http://incubator.apache.org/openmeetings/index.html

What about the links to the Tutorials, you want to put those in the section ""Installation and Upgrade"" right?

Sebastian"
830187,,,,,,,"Fixed for comments, added new patch."
1699189,,,,,,,The DebugDLL and ReleaseDLL build configurations for vs2005-activemq didn't have the /DEBUG linker flag turned on.
829879,x,,,,,,Committed to trunk. Thanks Prasad!
1530710,x,,,,,,Thanks a lot for your excellent work Shazron!
1634159,x,,,,,,"Thanks, Andreas, I will check it,"
710109,x,x,,,,,Thanks! :-)
961478,,x,,,,,Patch looks good.
1072931,,,,,,,"Anton and Spark, updated patch applied at revision r447348, thanks a lot for this enhancement, please verify that the problem is fully fixed as you expected.
"
850510,x,,,,,,"siying, can you rebase this patch? thanks!"
679428,,x,,,,,"{quote}
I don't really know much about NamedSPILoader but I think what you're suggesting. How would we support Factories loading unrelated classes like they can through ResourceLoader now? Assume they're on the classpath and use Class.forName?
{quote}

It needs more discussion (and input from Uwe would help!), but it works like Charset.forName(""ASCII"") etc. We use this already for codecs and postingsformats (Codec.forName, Codec.listAllCodecs, ...).

Have a look at lucene/core/src/resources/META-INF/services for the idea. Basically you ""register"" your classes in
your jar file this way: additional jar files (e.g. look at lucene/test-framework/src/resources/META-INF) can load more classes.

So this could support some idea like TokenizerFactory.forName(""Whitespace"") or something simple like that. So someone would not need to use org.apache.solr.analysis.xxx namespace to be able to load their analyzer stuff easily, they use whatever package they want and register in their META_INF. And added jar files (other analysis jars), are automatically available this way.

I think Uwe mentioned this idea before, though I think he had Analyzers in mind (e.g. provide language code and get back analyzer or something). Anyway thats for another issue :)

Just something worth consideration if we want to make these modules really pluggable. On the other hand we shouldn't use anything overkill if its not the right fit... "
793785,,,,,,,This was taken care of already.
975024,x,,,,,,Committed to trunk.  Thanks for patch Tudor and review Michael.
1526204,,,,,,,true.
1027294,,,,,,,Haven't you done this N?
578043,,,,,,,"Bertrand - nice work. This is a great idea and the patch looks good overall. Couple of points:

- Don't forget the Apache header on the new Errors class
- Maybe do the grammar corrections on the counter error messages separately? Just so we keep the commits to a single issue each. 
- I'm not sure we need to retain the delegating ""formatValueList"" method in TestDriver. Something to discuss... 

As for using Guava to do the string join - I know MRUnit used to have it as a dependency but this was removed in MRUNIT-50. Probably not worth bringing it back for such a simple method. "
516196,x,,,,,,"Thanks Ankit,

Your patch is in trunk at r1060220, I did not backport as it's not breaking anything"
1058983,,,,,x,,"Wrong patch, sorry."
779148,x,,,,,,"Hi Pieter,

it looks fine now ; thanks ; your mirror will be
added to the list in an hour or so.

Groeten,

Henk Penning"
406541,,,,,,,dupe of SLING-1529
1582171,,,,,x,,"Yes, sorry I forgot to mention this :-)
But a header where this is stored would work great, and probably there should be a config item if you want it or not.
"
1380806,,,,,,,"Patch, failover-slave-2b.diff committed as revision 633043."
570091,,x,,,,,The patches look good :)
644706,,,,,,,"(If it's just reading ints, I was thinking just write 4-byte ints. That's got to be the fastest of all.)

The author would be Ted, really his call. If it's more of an example for the book, it could be attached to the book. If it stays that's cool too, just need to have a think about fixing/documenting the issues raised here.

You've raised a different an interesting point about performance though. You find that the slow-down is actually in addToVector, where it converts a String to byte[]? The thing is, the corresponding line in the ""fast"" version skips this step and adds null.

Indeed, also passing null in the ""normal"" version makes it twice as fast for me. It's still twice as slow as the ""fast"" version though. But I do wonder whether the example deserves a bit more attention. I may not know what I'm doing. Is that a difference that shouldn't exist between the two benchmarks?"
1508517,x,,,,,,"Hi Victor

Thanks alot for your help testing this issue!

Would be good to know if it works on Centos too.

kind regards

bob"
914180,,,,,,,"hi dhruba borthakur ,

I am using the 20.1 version..
I put NameNode in safemode and then i executed the save namespace,,But editlogs are not corrupted..
can u please give exact scenario to reproduce this."
1114454,,x,,,,,"+1 This patch looks reasonable to me.  Thanks, Hairong!"
1422949,,,,,,,description of the changes made in this patch 
200875,,x,,,,,I checked out the patch.  It looks good to me.
1046670,x,,,,,,"Thanks Vladimir - the patch was applied to BTI branch 2.0 at r602881.
Please check that the patch was applied as you expected."
188714,,,,,,,"Created an attachment (id=1417)
xercesc/framework/XMLValidator.hpp
"
340987,,x,,,,,"Pretty sure. The key in reproducing it seems to be non-zero bytes following the terminal zero in the array received by __rw_strtoull. 

It seems normal to not be able to reproduce it consistently; I also have experienced ""dry"" runs because the buffer just happened to have been followed by an area of memory which was previously zeroed.

I tried to reproduce it on HP-UX as well but I failed. Crafting my own allocator did not help. I have spent a couple of hours on it and I am sorry I cannot spend more time to shed some more light.

All builds on all platforms with all compilers exhibit failures in the same tests in the same place. I would say this is pretty compelling evidence -- coupled with the spurious failures on selected platforms -- that there is a problem. I have my money on __rw_strtoull. :-)

Liviu"
223469,,,,,x,,"Sorry for that !
It's sometimes hard for us to describe a usecase that is so clear for us, but indeed not always for somebody else.
Thanks for the time, and we'll try harder to explain in the future.

About the jira issue, we'll try with full url's instead. 
This worked in 1.5.8 and 6.0.0, so we thought it was a bug.
But now we know that it's just not supported anymore."
1585426,,,,,x,,"Hi Josh,

I'm sorry I didn't check all the path that could effect the http method url.
After went through the code and I found a way to verify my change and find a minor issue of http component.

I will commit a better patch shortly.

Willem"
882808,,,,,,,"This actually depends on HDFS-3863, so not committing until that one is in."
173182,x,x,,,,,"The patch looks good, and so do the tests.  Thanks.

My only question is why were the following lines added to setup?
{code}
conf.set(YarnConfiguration.NM_LOCAL_DIRS, ""file:///bin/echo"");
conf.set(YarnConfiguration.NM_LOG_DIRS, ""file:///dev/null"");
{code}
The test seems to pass just fine without them, and I did not understand their need."
781491,,,,,,,"<pctony> This has been done.  It should work just fine, I'll be doing some more work on JIRA later, and will force a re-index then, so this might look better after that. Have a look around.
"
1581216,,,,,,,"Hi Willem, yes, you're right.. I did not realized that I had a explicit dependency on the wrong version... You can close this ticket. "
480821,,,,,x,,"Hi,

Here is the missing file.
I'm sorry for the delay.

Regards,
Eric"
326005,x,,,,,,Thanks Lukas for pointing these issues out. Will review your fixes and do the necessary changes. The JMS transport fix should go to Axis2 Transports project.
211593,x,,,,,,"Completed: At revision: 614842  -- Thanks Maja!
"
1211791,x,,,,,,"Patch committed to trunk
Thanks Hari!"
487945,,,,,,,"Hi Eduardo,

I have tried with your settings for the timezone. I was not able to reproduce it. The meeting was correctly displayed in the calendar, the meeting times in the iCal invitations where send fine, I tried also with ""simple email"".
The invitation hash also worked fine and had the correct time validity."
142960,,x,,,,,"Looks like patch failed QA due to lack of tests. Are there existing tests for the shell? At a glance, I couldn't find any."
1652788,x,,,,,,"Done, Thanks chatra"
1511987,x,,,,,,"I just committed this to Trunk. Thanks!

NOTE: made some slight changes to patch to apply correctly to Trunk."
736751,,,,,,,It worked fine in Jetspeed 2.2.0 too
419965,,,,,,,"Created an attachment (id=16986)
Proposed addition to Javadocs.
"
1029210,x,,,,,,Thanks Andrew for covering me.
441370,,x,,,,,Looks good to me.
932108,,,,,,,+1 on cursory review.  I like the cleanup and the tightening checking target servername too before going ahead w/ op.
577429,,,,,,,"sure only ""/"" works. if path="""" that's considered as no path defined."
586870,,,,,,,"{quote}
I don't think it makes sense to argue about who the exception messages are for [...]
{quote}

I think the opposite, because it has an impact on the library design.
Not that CM cannot go on with the current way; but my point is that Luc and you are focusing on top-level users while stressing that CM in a low-level component. To me, that is a blatant contradiction that produces drawbacks which I presented in several usage examples (which you didn't address), while you always reply with a single use case where the user is yourself (i.e. a CM developer). Anyone else who is using a high-level application based on CM will be baffled by the ""detailed exception message"" because, in all but the most trivial case, his actions will have only a remote connection to the exception triggered by CM.
I'm pinpointing at a minute detail of the design of CM, explaining that it can come in the way of some direct users of CM. The current long list of errors is in fact imposing your view (of what is important) to future application developers. [As an example, let's say that someone wants to create a GUI (e.g. for the statistician referred to above), he will want to define his own detailed error messages to be displayed in the GUI with a formatting of his choice. The statistician will never see the messages created by CM.]
If a CM exception (resulting from a precondition violation) reaches the end-user level, it means there was some unanticipated problem in the call chain. And to correct it, one would need more than just the ""detailed message"": the end-user will pass the stack trace to the application developer, who will correct a possible bug in his code (such as a missing check of a precondition) or pass it on the the CM developers.
"
943635,x,,,,,,"Yes, updated the rb just now. Sorry, no perf numbers yet. Let me run some experiments for that. Thanks."
321141,,x,,,,,great idea
1126769,,,,,,,5226_20090212.patch: added license headers.
1030315,,,,,,,Commenting it out in src/test/log4j.properties isn't enough. Setting it to ERROR works though.
1076388,,,,,,,"Tim, I have no objection. Let's wait."
307493,,x,,,,,"I'm still not in love with the sarcasm or excessive negativity.  I'll just point a few things out.

1/ I didn't veto anything, and this has nothing to do with C++.  I think it is a bad idea for us to generate code in a way that causes semantics to silently change when a new optional field is added.  This in dangerous in the long term.

2/ I have no problem reverting this change.

3/ Restoring the old constructor and marking in deprecated is probably a good idea."
563865,x,,,,,,Patch applied to trunk/ . Thank you!
1421523,,,,,,,"The patch looks good and the tests ran cleanly. I reindented some parts of the code, since they had twice as much indentation as the surrounding code (does your editor use tab width eight instead of four?).

Committed revision 396859."
1125247,x,,,,,,"I committed this to 0.20 and above.  Thanks, Corinne!"
1330021,,,,,x,,"Same attachement with ASF grant this time (forgot to check the first time, sorry)"
1143135,,,,,,,Duplicate of HADOOP-3000.
606238,,,,,,,"Actually now that I think of it, we never had anything exposed via jmx for the RM? Looks like this is the first bean we are adding. Is that right? I thought some of the work that Thomas did on web services was also exposed via jmx. No? "
501187,x,,,,,,committed to branch-4.0 and trunk. Thanks Rohini.
519572,x,,,,,,"Thanks Mirdul, committed in trunk r903428 and 9.04 r903429"
1127859,,,,,,,"Setting it to Major, as the case seems to be random. Please comment if you disagree."
1563111,,,,,,,"Patch to allow removing the token, and throw UE instead of an internal error when trying to insert and the number of endpoints is less than the RF."
1534165,,,,,,,in addition to that DataContext.newObject() shouldn't throw on classes that are not DataObjects.
176941,x,,,,,,"Thanks for the patch, applied for 2.0.1/2.1"
483378,,,,,,,released with OWB-1.1.4
293619,,x,,,,,"Good advice, this works..."
438130,,,,,,,Changes look reasonable to me.
1608891,x,,,,,,"ah, got it. thanks Ivan for explanation."
1629837,,,,,,,"Hi Dushshantha,

Please find the attached file AXIS2C-1193-manual.patch."
1679587,,,,,,,Reopening this issue and Richard will add more information into the JIRA.
413098,,,,,,,"Committed by Ryan Baxter as revision 1352277
"
206221,,x,,,,,John it would be great!
1586135,,,,,,,Nevermind.  I believe someone has already addressed it in CAMEL-4294.  I have linked the issue here.
541585,,,,,,,"Could you make sure that the following path exists on your machine:

C:\Program Files\Apache\Tomcat 6.0\webapps\ode\WEB-INF/jpadb

It sometimes happen that Tomcat, for some reason, fails to open the WAR which results in an incomplete deployment."
853579,x,,,,,,Committed. Thanks Siying
322631,x,,,,,,"Thank You very much for Your positive review and for improving the patch!

Also, a small correction to Your previous comment, it should be:  ""unit tests included in her patch"", as You know  I'm one of the girls in this year's GSoC program.

It was a great experience to collaborate with You and I Thank You for everything!



"
867654,,,,,x,,"I'm sorry, the error was only triggered on a clean build.

Thanks for the catch Eric, can you please review the simple fix?"
972930,x,,,,,,Thanks for the review jimmy.  committed to trunk.
1355917,,,,,,,"Hi Ahsan, I noticed that there are some good links to suggestions for writing the
best proposal from this page: http://google-opensource.blogspot.com/2013/05/student-proposal-deadline-for-google.html
"
838575,x,,,,,,Committed. Thanks Robert!
478565,,,,,,,change default assembly behaviour in preflight
961159,,,,,x,,"Hi Lars, sorry about the delay in responding.
Good point about the TreeMap always returning result in a deterministic ordering. The patch itself I think is still beneficial because it removes a little bit of redundancy in the existing equality code. IMO, the fix makes it easier to understand as well. In addition, the tests are beneficial since we were missing coverage there.

I think it'd be better if the fix were in sooner, but it's probably not an issue if we moved it to 0.94.7."
981762,x,,,,,,v3 up in PB. Thanks for the reviews
383275,x,,,,,,Thanks Otis. 
959496,,,,,,,"Yes, that's right."
1414227,x,,,,,,"Thanks so much, Knut Anders!"
1714951,,x,,,,,+1  Looks good to me.
528839,,,,,,,"Yes, I have been watching OFBIZ-1453 with interest.  I approve of the issue and implementation and didn't have anything to add, so I haven't been involved.

The thing I have been thinking about is that there's some assumptions to be made here for pricing and the type of question.  I.e. multiselect questions should display the absolute price.  I'm also trying to work over some other scenarios.  I'll clean up what I have an submit a patch tomorrow.
"
1021239,,,,,,,"er, take two, uploaded wrong thing."
865475,,,,,x,,"Sorry for trouble. I didn't realize that port and context path is configured via pax web & cxf bundle configuration in Servicemix
"
298580,,,,,,,one additional example: http://www.who.int/entity/tb/publications/global_report/gtbr12_execsummary_ar.pdf
1356281,x,,,,,,"Thanks, Rick!"
516172,,,,,,,"Thanks René,

Your patch is in trunk at r1061167, R10.04 at r1061173, R9.04 at r1061174  
"
1392412,x,,,,,,"This looks like a fine approach to me. Thanks for putting the patch together. +1.
"
1437793,x,,,,,,"Sounds perfect, thank you."
1416053,,,,,,,Committed to trunk with revision 429550.
194247,,,,,,,"Created an attachment (id=8670)
javadoc patch to org.apache.xalan.lib and org.apache.xalan.lib.sql
"
960041,,,,,,,"Some thoughts I had about this:

Overall, I think it's a good idea.  Seems like it's not crazy to add and would have multiple benefits.  Logical striping across the L1 boundary is a simple solution to both proactively handle splits and reduce compaction times.

Thoughts on this feature
1. Fixed configs : in the same way that we got a lot of stability by limiting the regions/server to a fixed number, we might want to similarly limit the number of stripes per region to 10 (or X) instead of ""every Y bytes"".  This will help us understand the benefit we get from striping and it's easy to double the striping and chart the difference.
2. NameNode pressure :  Obviously, a 10x striping factor will cause 10x scaling of the FS.  Can we offset this by increasing the HDFS block size, since addBlock dominates at scale?  Really, unlike Hadoop, you have all of the HFile or none of it.  Missing a portion of the HFile currently invalidates the whole file.  You really need 1 HDFS block == 1 HFile.  However, we could probably just toy with increasing it by the striping factor right now and seeing if that balances things.
3. Open Times : I think this will be an issue, specifically on server start.  Need to be careful here.
4. Major compaction : you can perform a major compaction (remove deletes) as long as you have [i,end) contiguous.  I don't think you'd need to involve L0 files in an MC at all.  Save the complexity.  Furthermore, part of the reason why we created the tiered compaction is to prevent small/new files from participating in MC because of cache thrashing, poor minor compactions, and a handful of other reasons.

So, some thoughts on related pain points we seem to have that tie into this feature:
1. Reduce Cache thrashing : region moves kill us a lot of time because we have a cold cache.  There is a worry that more aggressive compactions mean more thrashing.  I think it will actual even this out better since right now a MC causes a lot of churn.  Just should be thinking about this if perf after the feature isn't what we desire.
2. Unnecessary IOPS : outside of this algorithm, we should just completely get rid of the requirement to compact after a split.  We have the block cache, so given a [start,end) in the file, we can easily tell our mid point for future splits.  There's little reason to aggressively churn in this way after splitting.
3. Poor locality : for grid topology setups, we should eventually make the striping algorithm a little more intelligent about picking our replicas.  If all stripes go to the same secondary & tertiary node, then splits have a very restricted set of servers to chose for datanode locality.
"
574480,,,,,,,"HI Ronald,

The fix I put in on the 30th caused pages to stop drawing in the RC1.

I have reverted part of the fix for this bug to get 657 resolved. Could you please take a look at the comments for 657 and test out the head of the 1.1.1 branch to make sure that this version works for your case."
660764,,,,,,,"I just glanced through in general: this is similar to the hack patch i used exploring LUCENE-4089, though I just used a Map<String,String>.

The part i didnt like when exploring was more related to how term index/term dictionary are separated:
{quote}
divisor: generalize this into something simple like a Map<String,String> of codec ""parameters"" that you set on IWC/IR. split divisor from ""don't load terms index"". define these as constants where they belong. I got unhappy here in the ""splitting"" part because I wanted the divisor part in TermsIndexReaderBase, but that doesnt extend FieldsProducer (where i wanted the ""don't load"" part) and wrap the terms dict, instead its backwards and terms dict wraps the TermsIndexReaderBase... maybe we should fix that too? I think this confusing the way it is but I didnt look at how difficult this would be.
{quote}

But I think maybe I was trying to tackle too much at once... still as an ""untyped"" parameter I thought it would be useful to fix the semantics all in one break rather than causing confusion down the road.
"
1338582,,,,,x,,"Sorry to close this David, but the Messenger component headed over to codehaus
where I think it's pretty much dead."
222604,,,,,,,"well, if the user uploaded a file in the first FileUploadField, then it should be handled by the first nested Form, and if he uploaded a file in the second then it should be handled by the second, and if both ... then both !

If only outer Form process all the submit then I understand that it can be difficult to implement what I expect, are nested Form informed of the submition or not ?
In fact FileUploadException is raised only for size limit exceeded, can't we handle this thru an IFormValidator instead of a hardcoded check ?"
1473763,x,,,,,,"Hi Colm, 

My comments are the same, see above: https://issues.apache.org/jira/browse/CODEC-161?focusedCommentId=13485148&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-13485148

I've not gone through to see if you've addresses any of comments but a quick scan shows that you did not pick up 2 and 3 so I'll wait for the next version of the patch ;)

Thank you,
Gary"
343804,,,,,,,Reopened because of issues with RC5
1178233,,,,,,,"Ivan could not reproduce this on the latest build, so closing."
1720035,,x,,,,,+1 the patch looks good.
425202,x,,,,,,"Thanks for the patch!

http://svn.apache.org/viewvc?view=revision&revision=1361531"
1533314,,,,,,,"I've just gotten a chance to look at this.  A few things jump out immediately.

1) I have to chew over the changes to Cayenne core a bit more.  Off hand, they don't seem bad, but something feels weird about it.

2) While I can appreciate the cut working like a remove, it's a bit weird to be prompted to delete the item.

3) I can't paste an ObjEntity I just cut back to the same DataMap.  With the lack of an undo feature, the only reasonable thing for me to do is a revert the datamap.

4) I think my font changed for labels.  I'll have to verify that.

Looking at #3 again, actually, I can't seem to paste at all.  I even tried creating a new DataMap and was unable to paste the ObjEntity to that."
1021685,x,,,,,,"Committed to 0.20 branch.  @Stack, any chance of some trunk love? :)  If not I will get to it later."
1187270,,,,,,,"Patches from Phani and Vamsi that need to be applied to ActiveMQ.
I verified the patches work with ActiveMQ 3.2.2 and the latest Geronimo branches/1.0 code form late Feb."
1499435,,,,,,,"Kishan, If this is already merged, can you change status to resolved??"
148049,,,,,,,Added license headers.
755727,,,,,x,,sorry for the delay
1496711,,,,,,,"Are you using the latest Agent code?
I had verified on with latest kvm agent jar copied to kvm host and tried. It worked without issues.
Edision had implemented this with the above commit mentioned. Last Saturday I had verified it and its working . 
Migrating volume across ZONE/Cluster wide is working perfectly."
629646,x,,,,,,"+1

I committed this. Thanks, Hong!"
1006178,,,,,,,Committed by Ted today.
1571197,,,,,,,Need to add the reconciler as part of the keyspace attributes...  just so I don't forget.
1186676,,,,,,,Replaced J2eeContextImpl.newContext(...) to J2eeContextImpl.newModuleContext(...)
1475951,,,,,,,Would you post saxon error message?
1072115,x,,,,,,"Andrew, patch applied at revision r428265, thanks a lot for this enhancement, please verify that the problem is fully fixed as you expected.
"
1435864,,,,,,,"Created an attachment (id=13383)
Patch to apsupport.m4 to support AMD64
"
819836,x,,,,,,"Committed to trunk. Thanks, Harish!"
1716786,,,,,,,Commited to trunk.
1488764,x,,,,,,"Hi Alena,

Hope all is well,

Sorry for delayed response, the 5 vms dont belong to any project. I could not find a way to retrieve all vms without looping the projects.

Thanks
ilya"
671636,,,,,,,"I think what happens is all bugs are initially internal to Oracle and they need to be ""opened up"" to the public. I presume this is so that critical bug reports don't immediately become available for exploits... but I'm just guessing."
756591,x,,,,,,"Hi,

We are using Jackrabbit to store/retrieve the content in my application.

Please find the attached config files of my application. 


Best Regards,
RK
OCS L3 Support
+91 44 39853531
+91 98408 51525.

"
881156,x,,,,,,"Thanks to Todd and Colin for the suggestions, this is much cleaner.  I'm still looking for pointers on where to go for my Checksum byte-wrangling (now in FSEditLogOp#getRawChecksum)."
1423751,x,,,,,,Thanks Kathey and Myrna. The release note looks good and it passes the ReleaseNoteReader's checks.
347366,x,,,,,,Committed to trunk. Thanks Jarcec!
527091,,,,,,,"Jacopo,

Thank you for your work! I'll test it today and let you know what I find."
1149034,,,,,,,0.14.3 is built with Java 1.5.
147770,,,,,x,,Sorry I meant ZOOKEEPER-1239.
953205,,,,,,,"The same appears to be try for case_studies.xml, community.xml, and zookeeper.xml.
Should those not be copied for some other reason?"
1170669,,,,,x,,"Sorry for the patch error.
I have created a patch both for 562 and 564,and attached it in 564. "
1202697,,,,,,,"Patch applied. Thanks a lot, especially for the test case.
http://svn.apache.org/viewcvs?rev=240459&view=rev
http://svn.apache.org/viewcvs?rev=240461&view=rev

The result for 180 and -180 is definitely wrong. There's a bug that needs to be
fixed eventually. But since this is low-priority for me, I'm going to leave it
for now. I've added a comment to the new test case block-container4a that
explains what is wrong. So I think I'll close this issue. It's primarily for the
patch, after all, and the bug won't be missed now that there is a check in our
test suite. If anyone disagrees, just reopen the issue or create a new one."
548153,x,,,,,,"Committed @revision 1440266 in trunk
Thanks Lufeng, if and when you get around to the patch for 2.x I can review. The patches for tests are very welcome in Nutch. Thank you. "
957779,,,,,,,Yes 70x indicates something amiss. 
415813,x,x,,,,,"Code looks good to me, patch's been committed, thanks!

Awesome to now be able both the 0.8 and 0.9 messaging API through the same interface, this is going to save us a lot of headaches :)"
228884,,,,,x,,"Sorry, I narrowed down the issue to Chrome's over-zealous caching. I was able to reproduce the problem on two separate computers in a simple project where I had upgraded from Wicket 1.4.0 to 1.4.15. But due to testing before and after, Chrome had cached the buggy version of wicket-ajax.js from 1.4.0 and did not detect that it changed with the update. Clearing the browser cache resolved the issue.

Sorry about the bogus bug report."
689855,,,,,,,"I'm looking through DateTools now and can't help but want to clean it up some.  One thing I see that is odd is the use of a Calendar in timeToString(long,resolution).  The first two lines look like this right now:
{code}
calInstance.setTimeInMillis(round(time, resolution));
Date date = calInstance.getTime();
{code}

Instead, it can simply be:
{code}
Date date = new Date(round(time, resolution));
{code}.

Secondly... I think a good deal of logic can be cleaned up in the other methods instead of a bunch of if-else statements that is a bad code smell.  Most of the logic of 3 of those methods could be put into Resolution and be made tighter."
798067,x,,,,,,Thanks!
1442147,,,,,,,Added patch generated from CXF 2.2.6
667099,x,,,,,,Thanks Dawid!
720026,,,,,,,"We can't upgrade to maven-assembly-plugin 2.3 as it breaks the build on MacOS, due to https://jira.codehaus.org/browse/MASSEMBLY-588."
1723541,x,,,,,,"hi,
Im Sujan. I need to send proposal for gsoc  2012 for  	AIRAVATA-345. how can i do it? please let me know the steps  what should i do ? 
Thank u
email:   hardsujan@gmail.com"
305110,x,,,,,,"I just committed this patch. Thanks, Richard!"
300902,x,x,,,,,"thanks Randy!

committed
;-r"
1411459,,,,,,,"I found the reason why we observe different behaviors with the network server: Since you run with
the default security manager, you actually get derby.system.home set as a system property as a side effect
(see line ca line 586 in NetworkServerControl.java)
as part of the set-up of the security manager. I ran without the security manager, so I did not get it
set. 

I do think though, that the old behavior was buggy: I can't see why one should need to set
derby.system.home explicitly to get the auto-boot behavior. Unless someone can explain why this should be so, I'll file a bug for that. "
1067176,,,,,,,"Aleksey, is the problem you mentioned is caused by this patch? If yes I can fix it and submit new patch ASAP."
148846,x,,,,,,"No, this was on 3.3.3 (sorry, I should have mentioned that before).  That's great to know, thanks!"
1415583,,,,,,,"Attaching the doc updates for the Tuning Guide.
Please review and comment if these updates are ready to be committed."
1435985,x,,,,,,"Committed. Thanks for the patch :)
"
1548826,x,,,,,,"committed, thanks!"
1063084,x,,,,,,"Gregory, thanks - the patch is applied as expected. "
1144393,x,,,,,,"Oh, thank you lohit.
Then should we close this issue?"
824949,x,,,,,,"Committed to trunk. Thanks, Gunther!"
1152846,x,,,,,,"I just committed this. Thanks, Arun!"
214960,,,,,,,"DWR validation is working fine for me with FF 1.5, but the submit action for lesson1 is still not working.
IE 5.5/6.0 still throws some really disturbing error messages which I could not yet resolve.
"
1118578,x,,,,,,Can anyone please review the attached patch ? Thanks
1550751,,,,,,,"I can't think of a good reason to snapshot the entire keyspace, and doing so can dramatically increase the space needed to enable snapshot_before_compaction."
1613419,,,,,,,S3 would be interesting
965308,x,,,,,,"Integrated to trunk.

Thanks for the patch, Rajesh.

Thanks for the review, Ram."
294556,x,,,,,,Patch applied. Thanks Matt!
1549222,x,,,,,,"committed, thanks!"
1700325,x,,,,,,"It's working!
Thanks."
466700,x,,,,,,Patch committed to trunk. Thanks Niraj.
1417277,,,,,,,"I propose to commit drop_column_v8_restored_tests.diff. If there are any
reviewers currently examining this patch, please let me know. Unless any
additional review comments are raised in the next 48 hours, I will commit the patch."
1533520,,,,,x,,"Sorry it took so long to drag this up.  I think the issue I had was with the Customer => BillingInfo and Customer => ShippingInfo relationships.  BillingInfo and ShippingInfo each inherit from Address.  IIRC, a runtime relationship was being created for Customer => Address, which was messing things up.

I'll have to dig through the SVN history to see what I did with mandatory relationships that I mentioned being problematic in the initial bug submission."
1080991,,,,,,,"And, Could you please explain detail?"
1018596,,,,,,,Bringing this in the latest 0.89
1152903,,,,,,,"> Do you think attached patch is generic?

Nothing is generic until it's used in more than one place.  The above isn't complete (it needs, e.g., 'read()' and 'seek()' implementations) but it looks like a good start.  But the real question is to you: could you use the above?  Can you present the data and checksums as input streams that support read(byte[], int, int) and seek(long)?

It also assumes a particular checksum implementation, CRC32.  If we wish to allow for others, that aspect could be generalized by adding a codec-like interface for checksummers.  But I think we should probably skip that this iteration.
"
688426,,,,,,,"{quote}
Adriano: Can you summarize all your changes in both issues into a changes.txt entry for both branches?
{quote}

Hi Uwe, yes, I can do it, I will need to review the entire code again (3x and trunk). I plan to do this during the weekend. But if you want, commit Vinicius's code and I commit the changes to changes.txt later ;)"
1581829,,,,,,,"It's only committed to the trunk at present (you can check this by selecting the ""All"" tab in the ""Activity"" section).

@Willem: Anything other to do here? I'm asking because the issue is still in the status open. Any reason not to back port this feature also to our 2.10.x and 2.9.x feature branch?"
862292,x,,,,,,Thanks Zheng!
1659105,,,,,,,"hmm... i couldn't run your huge 7.5 MB application. Sorry for asking again, but will it be possible to post a ***smaller*** test case? Actually, that will also help you to isolate the issue.

- venkat"
1579090,,,,,,,Duplicate of CAMEL-6918
375955,,,,,,,Can the ExtractionRequestHandler go away?
1159425,x,,,,,,"I just committed this.  Thanks, Sanjay!"
