id,love,joy,surprise,anger,sadness,fear,comment
19722,,,,,,,Just an idea: how about treating a jar as versioned resource? For example in my case that would work beautifully: my star rating component was in its own jar file; so everything would have the same version somewhere above; and all the relative URLs would resolve just fine. Since jar is pretty much invisible at runtime maybe we can have some version marker inside package; and then version in the URL can be at the level; so all other relative URLs inside package would work fine below that level. That might make sense for other cases: for example a skin for application where bunch of images and css and scripts can be packaged.
19722,,,,,,,Just an idea: how about treating a jar as versioned resource? For example in my case that would work beautifully: my star rating component was in its own jar file; so everything would have the same version somewhere above; and all the relative URLs would resolve just fine. Since jar is pretty much invisible at runtime maybe we can have some version marker inside package; and then version in the URL can be at the level; so all other relative URLs inside package would work fine below that level. That might make sense for other cases: for example a skin for application where bunch of images and css and scripts can be packaged.
19722,,X,,,,,Just an idea: how about treating a jar as versioned resource? For example in my case that would work beautifully: my star rating component was in its own jar file; so everything would have the same version somewhere above; and all the relative URLs would resolve just fine. Since jar is pretty much invisible at runtime maybe we can have some version marker inside package; and then version in the URL can be at the level; so all other relative URLs inside package would work fine below that level. That might make sense for other cases: for example a skin for application where bunch of images and css and scripts can be packaged.
19905,,,,,x,,Bummer! -- The solution too this problem was that my JVM had too little memory (64MB) for allocating all the byte buffers required for writing / reading serialized pages.
19905,,,,,x,,Bummer! -- The solution too this problem was that my JVM had too little memory (64MB) for allocating all the byte buffers required for writing / reading serialized pages.
19905,,,,,x,,Bummer! -- The solution too this problem was that my JVM had too little memory (64MB) for allocating all the byte buffers required for writing / reading serialized pages.
19905,,,,,x,,Bummer! -- The solution too this problem was that my JVM had too little memory (64MB) for allocating all the byte buffers required for writing / reading serialized pages.
19946,x,,,,,x,Is there any documentation such as 'getting started with swarm' available? If there is; could you share links? Thanks.
19946,,,,,,,Is there any documentation such as 'getting started with swarm' available? If there is; could you share links? Thanks.
19946,,,,,,,Is there any documentation such as 'getting started with swarm' available? If there is; could you share links? Thanks.
19946,,,,,,,Is there any documentation such as 'getting started with swarm' available? If there is; could you share links? Thanks.
20061,,,,,,,Fixed with r1097472.
20061,,x,,,,,Fixed with r1097472.
20061,,,,,,,Fixed with r1097472.
20061,,,,,,,Fixed with r1097472.
20237,,,,,,,See my comment in WICKET-3093.
20237,,,,x,,,See my comment in WICKET-3093.
20237,,,,,,,See my comment in WICKET-3093.
20237,,,,,,,See my comment in WICKET-3093.
20258,,,,,,,By the way; from my point of view 'Resolution: Fixed Fix Version/s:1.4.16' is much more suitable here than 'Resolution: Cannot Reproduce'
20258,,,,,,,By the way; from my point of view 'Resolution: Fixed Fix Version/s:1.4.16' is much more suitable here than 'Resolution: Cannot Reproduce'
20258,,x,,,,,By the way; from my point of view 'Resolution: Fixed Fix Version/s:1.4.16' is much more suitable here than 'Resolution: Cannot Reproduce'
20258,,,,,,,By the way; from my point of view 'Resolution: Fixed Fix Version/s:1.4.16' is much more suitable here than 'Resolution: Cannot Reproduce'
20296,,,,,,,Integrated in Apache Wicket 1.4.x #436 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/436/]) ?•?ä?•?ä?•?ä?•?äWICKET-3413 FLAG_INHERITABLE_MODEL and default model change reset 'inherited model' flag if model changed and a new one is not IComponentInheritedModel
20296,,,,,,,Integrated in Apache Wicket 1.4.x #436 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/436/]) ?•?ä?•?ä?•?ä?•?äWICKET-3413 FLAG_INHERITABLE_MODEL and default model change reset 'inherited model' flag if model changed and a new one is not IComponentInheritedModel
20296,,,,,,,Integrated in Apache Wicket 1.4.x #436 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/436/]) ?•?ä?•?ä?•?ä?•?äWICKET-3413 FLAG_INHERITABLE_MODEL and default model change reset 'inherited model' flag if model changed and a new one is not IComponentInheritedModel
20296,,,,,,,Integrated in Apache Wicket 1.4.x #436 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/436/]) ?•?ä?•?ä?•?ä?•?äWICKET-3413 FLAG_INHERITABLE_MODEL and default model change reset 'inherited model' flag if model changed and a new one is not IComponentInheritedModel
20625,,,,,,,Integrated in Apache Wicket 1.4.x #200 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/200/]) ?•?ä?•?ä?•?ä?•?ä
20625,,,,,,,Integrated in Apache Wicket 1.4.x #200 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/200/]) ?•?ä?•?ä?•?ä?•?ä
20625,,,,,,,Integrated in Apache Wicket 1.4.x #200 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/200/]) ?•?ä?•?ä?•?ä?•?ä
20625,,x,,,,,Integrated in Apache Wicket 1.4.x #200 (See [https://hudson.apache.org/hudson/job/Apache%20Wicket%201.4.x/200/]) ?•?ä?•?ä?•?ä?•?ä
20729,x,,,,x,,Sorry; I've reread the IOC code; and you're right. This is indeed not an issue. My apologies..
20729,,,,,x,,Sorry; I've reread the IOC code; and you're right. This is indeed not an issue. My apologies..
20729,,,,,x,,Sorry; I've reread the IOC code; and you're right. This is indeed not an issue. My apologies..
20729,,,,,x,,Sorry; I've reread the IOC code; and you're right. This is indeed not an issue. My apologies..
20748,,,,,,,Integrated in Apache Wicket 1.4.x #58 (See [http://hudson.zones.apache.org/hudson/job/Apache%20Wicket%201.4.x/58/]) ?•?ä?•?ä?•?ä?•?ä
20748,,x,,,,,Integrated in Apache Wicket 1.4.x #58 (See [http://hudson.zones.apache.org/hudson/job/Apache%20Wicket%201.4.x/58/]) ?•?ä?•?ä?•?ä?•?ä
20748,,,,,,,Integrated in Apache Wicket 1.4.x #58 (See [http://hudson.zones.apache.org/hudson/job/Apache%20Wicket%201.4.x/58/]) ?•?ä?•?ä?•?ä?•?ä
20748,,,,,,,Integrated in Apache Wicket 1.4.x #58 (See [http://hudson.zones.apache.org/hudson/job/Apache%20Wicket%201.4.x/58/]) ?•?ä?•?ä?•?ä?•?ä
20803,,,,,,,this will be tackled when we improve ajax; most likely in wicket.next or the version after that.
20803,,,,,,,this will be tackled when we improve ajax; most likely in wicket.next or the version after that.
20803,,,,x,,,this will be tackled when we improve ajax; most likely in wicket.next or the version after that.
20803,,,,,,,this will be tackled when we improve ajax; most likely in wicket.next or the version after that.
20905,,,,,,,1.3.x is no longer maintained outside of security-related issues; please upgrade to 1.4.x
20905,,,,,,,1.3.x is no longer maintained outside of security-related issues; please upgrade to 1.4.x
20905,,,,x,,,1.3.x is no longer maintained outside of security-related issues; please upgrade to 1.4.x
20905,,,,,,,1.3.x is no longer maintained outside of security-related issues; please upgrade to 1.4.x
20927,,,x,,,,woops; thought this was already fixed...
